"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",37,-477.4437997,-547.7274024,-634.9760236,-634.9760236,-625.4513826,-567.1160191,-387.7716145,-736.766064,-504.1031095,-780.3903702,-654.3646238,-533.1859832,-421.7015986,-455.6317945,-528.3387846
"POST",38,-527.5753764,-445.9373708,-702.8360623,-848.250431,-675.5829946,-571.9631129,-368.3830144,-707.6832256,-489.5616903,-838.5561221,-1168.162007,-538.0331112,-470.1730724,-552.574601,-494.4088182
"POST",39,-405.8272615,-542.8802745,-659.2117341,-533.1859832,-467.8949633,-649.5174693,-484.714527,NA,-339.3001936,-887.0276402,-799.7789571,-620.4345912,-450.78449,-567.1159849,-601.0459866
"POST",40,-603.9664211,-426.5488148,-620.4346397,-722.2246625,-572.9325526,-562.2688216,-416.8545059,NA,-475.0202711,-882.1804327,-1119.690577,-649.517434,-465.3259621,-528.3388199,-528.3388906
"POST",41,-479.831053,-319.9115935,-596.1988586,-828.8618662,-513.2521041,-727.0717728,-397.4658704,NA,-431.3959604,-785.237507,-1342.65932,-508.9502728,-426.5488148,-445.9373267,-513.7973654
"POST",42,-496.5415432,-494.4087829,-475.0202887,-862.7918767,-615.9024931,-707.683261,-387.7716233,NA,-421.7016339,-639.8231781,-1153.620641,-562.2688746,-363.5358864,-494.4088182,-465.3259092
"POST",43,-541.8986841,-445.9373532,-528.3388552,-838.556153,-611.1280043,-649.5174428,-441.0901987,NA,-348.9944672,-756.1546465,-911.2632535,-508.9502728,-494.4088712,-470.1731078,-562.2688216
"POST",44,-587.2559309,-571.9631482,-586.5045321,-814.3204161,-489.3799247,-649.5175135,-329.6058692,NA,-329.6059112,-882.180521,-1265.104937,-683.4475152,-460.4788342,-504.1031095,-542.8802745
"POST",45,-508.4776329,-441.090234,-615.5873705,-848.2504134,-508.4776682,-668.9060783,-426.5487795,NA,-329.6059024,-736.766064,-649.5174782,-445.937362,-513.7974007,-363.5359394,-538.0331465
"POST",46,-432.0866213,-412.0073382,-610.7402602,-785.2375998,-577.7069885,NA,-489.5617079,NA,-518.6445552,-867.6390091,-741.613298,-581.6574394,-407.1602323,-329.6059024,-494.4088535
"POST",47,-448.7971491,-402.313069,-625.2817324,-877.3333224,-544.2859726,NA,-402.3130823,NA,-445.9373797,-809.4732263,-683.4475505,-596.1988233,-610.7403132,-639.8231869,-664.0589327
"POST",48,-451.1843803,NA,-455.6316532,NA,-518.0265047,NA,-445.937362,NA,-475.0202711,-780.3903923,-804.6261028,-567.1160379,-499.2559815,-547.7274024,NA
"POST",49,NA,NA,-736.766117,NA,-513.2520865,NA,-407.1601617,NA,NA,-790.0846615,-1129.38486,-634.9760678,-426.5488325,-542.8802391,NA
