Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,24,-498.9287612,-242.3572679,-620.4346397,-751.3075539,-577.7070061,-649.5174605,-324.7587479,-731.9189361,-319.9115935,-770.6961187,-528.3388552,-804.6261039,-523.4916743,-479.8673284,-256.8987357
POST,25,-441.6355306,-242.3572679,-620.4346397,-751.3075539,-623.0641293,-673.7531665,-339.3001583,-731.9189228,-344.1473039,-736.7660552,-475.0202357,-615.5874058,-1008.206254,-387.7716322,-256.8987357
POST,26,-444.0226779,-256.8986998,-654.3646061,-731.9189361,-778.2333571,-664.0588974,-353.841604,-746.4603553,-305.3701742,-736.7660552,-470.1730901,-819.1675485,-581.657435,-504.1031095,-431.3959428
POST,27,-427.3121965,-256.8986998,-654.3646061,-630.1288957,-596.804732,-615.5874235,-373.23016,-1192.397673,-315.0644434,-620.4345514,-513.7974095,-794.9318115,-998.5119807,-382.9244866,-373.23016
POST,28,-475.0565818,-218.1215359,-538.0331818,-824.0146764,-551.4476441,-707.6832124,-305.3701566,-828.8618839,-431.395934,-707.6832477,-528.338842,-615.5874058,-581.6574262,-421.7016515,-247.2044091
POST,29,-444.0227486,-222.9686722,-615.5874411,-824.0146764,-568.1580814,-547.7274377,-392.6187601,-731.9189714,-266.5930137,-707.6832477,-552.574548,-508.9502728,-688.294652,-412.007325,-300.5230132
POST,30,-460.7332918,-222.9686722,-654.3645531,-765.848951,-532.3498829,-620.4345514,-319.9115758,-780.3903912,-252.0515459,-799.7789566,-518.6445861,-639.8231604,-756.1547172,-256.8987357,-445.9373443
POST,31,-424.924983,-222.9687031,-654.3645531,-765.848951,-596.8047541,-673.7531533,-339.3001715,-794.9318822,-329.6058494,-799.7789566,-445.937362,-814.3204117,-809.4732661,-382.9244866,-445.9373443
POST,32,-467.894928,-222.9687031,-634.9760236,-736.7660817,-503.7032324,-731.9189184,-363.5359217,-741.6132273,-276.2872828,-668.906043,-450.7844546,-727.0717816,-906.4161785,-348.9945025,-295.6758653
POST,33,-417.7633071,-324.7587302,-557.4217996,-804.6261513,-563.3836632,-513.7974184,-348.9944584,-683.4474799,-368.3829967,-668.906043,-484.7145446,-741.6132362,-785.2375556,-382.9244866,-281.1344108
POST,34,-506.0904326,-324.7587302,-673.7531974,-804.6261513,-718.5528822,-683.447471,-363.5359041,-678.6003607,-329.6058825,-756.1547084,-513.7974228,-596.1988454,-1080.913421,-412.0073603,-344.1473216
POST,35,-463.1205274,-203.580125,-673.7531974,-664.058915,-580.0942329,-751.3075274,-353.8415952,-1177.856263,-392.6187513,-804.6260984,-567.1160202,-794.9318457,-402.3129984,-344.1472862,-344.1473216
POST,36,-477.4437291,-237.510135,-639.8231516,-673.7532421,-551.4475779,-736.7660839,-348.9944672,-731.9189339,-300.5230639,-804.6260984,-523.4917273,-601.0460043,-1042.136221,-295.6758653,-489.5616903
POST,37,-444.0227486,-276.2872828,-601.0460749,-673.7532421,-551.4476265,-673.7531709,-397.4659587,-954.8876701,-441.0902473,-688.2946166,-518.6445463,-761.0018474,-407.1601793,-324.7587479,-489.5616903
POST,38,-525.1881938,-276.2872828,-634.9759883,-717.3775257,-625.4514179,-591.3516777,-373.2301776,-746.4604127,-378.0773586,-727.0717551,-504.1031448,-702.8360359,-407.160144,-412.007325,-300.5230639
POST,39,-458.3459856,-247.2044268,-634.9759883,-882.1804504,-587.2558602,-770.6961364,-344.1473216,NaN,-319.9115405,-727.0717551,-538.03312,-775.5432511,-416.8545059,-373.23016,-300.5230639
POST,40,-444.0227243,-222.9686854,-567.1160202,-882.1804504,-484.6054535,-751.3075451,-315.0644478,NaN,-363.535957,-552.5746363,-552.5745657,-552.5745922,-470.1730813,-378.0773939,-256.8987004
POST,41,-484.6055242,-222.9686854,-508.9503081,-775.5432423,-704.2295834,-697.9888637,-310.2173022,NaN,-300.523011,-702.8360712,-484.7145623,-828.8618441,-397.4659411,-315.0644478,-222.9686633
POST,42,-393.8911365,-213.2743809,-610.7402602,-775.5432423,-584.8686599,-557.4217202,-387.7715969,NaN,-334.4530303,-775.5432511,-586.5046248,-571.9631482,-475.0202357,-373.2301953,-470.1731078
POST,43,-479.8309823,-281.1344296,-649.5174428,-756.1546554,-529.9626297,-756.1546642,-387.7716498,NaN,-276.2873182,-775.5432511,-484.714527,-562.2688658,-765.8490084,-504.1031448,-470.1731078
POST,44,-408.2144795,-281.1344296,-673.7532151,-756.1546554,-642.1619435,-853.0975678,-382.9244866,NaN,-285.9815388,-794.9318286,-402.3131044,-654.3645885,-683.447524,-402.313069,-412.007325
POST,45,-491.7671427,-489.5617256,-673.7532151,-862.7918502,-556.2220094,-605.8931852,-329.6059377,NaN,-363.5359394,-794.9318286,-494.4088182,-673.7532151,-896.7218873,-455.6316532,-387.7716145
POST,46,-506.0904326,-489.5617256,-499.2560036,-862.7918502,-498.9288671,NaN,-353.8416128,NaN,-344.1473216,-790.084688,-450.7845164,-702.8360623,-416.8545059,-407.160197,-392.6187778
POST,47,-515.6393044,-276.2873005,-586.5045497,-571.963157,-520.4137049,NaN,-295.6758653,NaN,-431.395934,-601.0460131,-586.5046204,-765.8490173,-988.8176718,-271.4401196,-542.8802745
POST,48,-429.6994233,NaN,-649.5174428,NaN,-687.5190468,NaN,-319.9115846,NaN,-378.0772879,-707.6831726,-620.4346044,-717.3774992,-1003.359091,-489.5617079,NaN
POST,49,NaN,NaN,-649.5174428,NaN,-761.522911,NaN,-344.1473216,NaN,NaN,-707.6831726,-634.9760413,-790.0847012,-455.6316532,-305.3701742,NaN
